"1523267074-1562","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Saat anda berkunjung ke tempat ini, anda akan dapat mengingat sejarah dari lama waktu yang lalu. Dibangun oleh orang belanda, di pusat kota. Taman keluarga yang baik. Banyak orang lokal datang di sini jika anda ingin berinteraksi."
"1523267074-1521","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Setelah direnovasi alun-alun kota Malang terkesan jauh lebih lapang karena banyaknya rumput hijau yang membentang luas. Air mancurnya pun baru direnovasi dengan model yang lebih baru. Berada di kawasan perbelanjaan seperti ramayana, sarina dan banyak yang lainnya."
"1523267074-1385","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Yang pasti wajah alun alun yang bstu ini membuat 'kejutan' tersendiri karena yang ada dalam otak saya tempat ini dulu kumuh, gelap di waktu malam dan menyeramkan. Sekarang sudah berubah menjafi bersih, banyak sarana untuk kongkow2 bagi semua usia. Bravo Pemkot Malang!!!"
"1523267074-1416","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun-alun besar, strategis, murah, banyak banget orang jualan makanan. Berbagai macam permainan untuk anak dan dewasa juga banyak"
"1523267074-1429","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun alun Malang kota setelah melakukan perombakan dan perbaikan menjadi sangat bagus sekali menurut saya sekarang pedagang sudah tidak boleh berdagang di dalam alun2 sehingga lebih rapi lalu makin banyak bangku dan lampu juga sekarang. Kalau Kemalang mampir deh gak nyesel kok."
"1523267074-1522","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Tepatnya pada 25 Juni 2015 saya bersama teman-teman mantan satu kos berkunjung ke alun-alun Malang. Ini adalah pertamakali saya berkunjung setelah alun-alun Malang berrenkarnasi sekitar sejak setahun lalu karena sedang dalam perbaikan. saya datang saat Maghrib ketika Bulan Ramadhan, tempatnya enak, bersih dan tentu saja...Selengkapnya"
"1523267074-1293","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","pagi hari suasana alun - alun malang lebih sejuk dan segar. kalian dapat menikmati itu dengan makan pecel ditambah segelas susu sapi murni di pojok masjid agung batu."
"1523267074-1301","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun-alun kota Malang yang cukup terkenal sebagai icon yang dapat Anda abadikan untuk mendapatkan foto yang bagus. Alun-alun ini memilki tulisan kota Malang yang unik, sehingga tempat ini cocok untuk kita mengambil foto sebanyak-banyaknya"
"1523267074-1331","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Santai.., relax. Itulah gambaran jika kita berada di alun alun kota malang. Suasana santai, nyaman merupakan tempat yang las buat wisatawa yang hanya ingin sekedar bersantai menikmati gemerlap kota malang."
"1523267074-1305","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","alun-alun berada di tengah kota. bersih, tanaman tersusun rapih, terdapat beberapa tempat duduk untuk ngobrol. view bagus untuk berfoto, terdapat beberapa spot untuk foto, tidak diperbolehkan penjual berkeliaran di tempat ini, jadi pengunjung bisa dengan nyaman utk bersantai di tempat ini"
"1523267074-1300","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Tempat yg bagus utk bersantai dgn anak 2. Murah meriah. Buat nongkrong keluarga asyik dan menyenangkan."
"1523267074-1398","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Tamannya asri dan rapi, ada air mancur di tengahnya. Cocok untuk duduk-duduk bersantai bersama pasangan atau keluarga. Bila malam, lampunya menyala membuat suasana romantis. Lokasi berada di sebelah masjid jami' sehingga memudahkan untuk beribadah."
"1523267074-1462","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","cukup menarik, ada air mancur, pedagang kaki lima yang berjualan mainan dan sendal sepatu serta baju. ohya ada badut juga jadi kalau wisata disini trus bawa anak kecil pasti tidak akan menyesal. ohya banyak pepohonan jd kalau panas tinggal berlindung dibawah pohon"
"1523267074-1308","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","mengenang kembali masa kecil di Malang, alun-alun menjadi tempat rekreasi murah meriah untuk sekedar duduk dan menikmati malam. sekarang sudah ramai dan makin cantik tapi juga kelihatan makin kecil ditengah himpitan gedung-gedung baru. Mudah diakses dan gratis"
"1523267074-1383","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Yah, alun alun, hampir disemua tempat sama. Jalan, makan dan cuci mata. Disini ada plusnya, banyak tanaman banyak bunga. Udara malang yang lumayan sejuk membuat tidak gampang berkeringat, tidak cepat capai."
"1523267074-1553","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Kota ini adalah tempat yang sangat bagus lebih turis dan cuaca sangat dingin anda tidak akan merasa sangat panas karena kota ini hampir gunung! Saya harap anda akan menyukai kota ini begitu banyak ketika anda datang di sini"
"1523267074-1399","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Mengunjungi alun-alun Malang ini langsung memberikan kesan ""Keren"". Tamannya luas dan yang penting bersih. Kalo malem kesini juga ga ada yang jualan jadi tetep asri. Ada spot-spot untuk duduk juga banyak. Hits.."
"1523267074-1430","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Ruang publik yang aman dan nyaman buat masyarakat. Dekat dengan masjid raya, dilengkapi dengan toilet portabel, serta taman bermain untuk anak. Setiap akhir pekan selalu ramai dengan berbagai kegiatan anak muda."
"1523267074-1423","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Cocok untuk jogging maupun berpiknik bersama teman maupun dengan keluarga. Area yang lebih luas dan bersih."
"1523267074-1369","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun alun kota malang sangat pas buat kita yang ingin berhemat,,karena keindahan tamannya yang memukau,,juga banyak tema tema untuk kuta berpose saat berselfie ria,diwlam hari kita bisa melihat air terjun indah yang di hiasi lampu yg berkedip kedip seolah olanh kita melihat air terjun yang...Selengkapnya"
"1523267074-1537","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Banyak orang di tempat ini. Tidak ada banyak untuk melihat. Namun mesque adalah bangunan yang bagus dan layak itu. Ada bioskop dan beberapa makanan cepat saji di dekatnya."
"1523267074-1500","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun Alun Kota Malang yang baru sangat menarik untuk dikunjungi. Tempatnya asri dan terawat, banyak pohon besar dan tempat untuk bersantai"
"1523267074-1345","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","tempat bersantai, letak di tengah kota malang, dikelilingi oleh pusat perbelanjaan dan tidak jauh dari situ terdapat masjid raya malang dan gereja yang berdekatan"
"1523267074-1405","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Meski tidak lama ditempat ini, kami cukup menikmati waktu bersantai di alun2 ini. Sambil santai biasanya kami menikmati jajajnan pinggir jalan seperti pentol dan camilan2 ringan."
"1523267074-1471","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","alun alun kota malang sudah diperbaruhi daripada sebelumnya, kini lokasi yang lebih tertata rapih, dengan tempat bermain anak anak dan spot foto yang bagus, menjadikan suasana tengah kota yang menyegarkan"
"1523267074-1503","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Pertama datang ke Alun Alun ini di Minggu Pagi akhir Nov 15. Tamannya tertata rapih bersih dan nyaman, sehingga banyak keluarga yang menghabiskan waktu disini sekedar duduk-duduk, melihat air mancur dan makan bekal dari rumah. Nyaman sekali menurut saya. Lokasi ini dekat juga ke Toko...Selengkapnya"
"1523267074-1365","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Renovasi Alun-Alun Malang dilakukan hampir secara keseluruhan, hal ini terlihat dari berubahnya ruas-ruas jalan di dalam alun-alun dan penambahan beberapa fasilitas. Mari saya ajak Anda mengelilingi wajah baru Alun-Alun Malang."
"1523267074-1445","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun-alun kota Malang, baru saja direnovasi. Menjadi lebih asri dan bersih, karena selalu dijaga kebersihannya.
Letaknya persis dipusat kota Malang, sekitar 7 Km dari Terminal Arjosari, dan sekitar 1 Km dari setasiun Kota Baru, Malang.
Sangat cocok untuk tempat bermain anak-anak."
"1523267074-1309","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Tempatnya cukup strategis dan menarik, hanya saja jangan terlalu malam berada disini karena bisa ada gangguan yang tidak diinginkan"
"1523267074-1355","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun-alun kota malang terlihat asri, kebersihannya terjaga dan tertata dengan rapih. Ditengah alun-alun terdapat kolam air mancur, ada juga beberapa tempat duduk yang cukup nyaman. Untuk yang membawa anak-anak juga ada tempat mainan untuk anak. pedagang tidak boleh masuk ke dalam area alun-alun ini."
"1523267074-1509","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Namanya alun-alun, pasti letaknya di pusat kota. Sama seperti Alun-alun Malang ini. Dikelilingin dengan berbagai shopping center, hotel dan masjid Agung, semakin menjadikan tempat ini cucok tempat untuk berkumpul sambil duduk setelah lelah berbelanja. Alun-alun yang sekarang tambah cantik, rapi dan tertata dengan tetap mempertahankan...Selengkapnya"
"1523267074-1427","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun alun ini cukup nyaman untuk sekedar duduk duk atau nongkrong nongkrong, tempatnya lumayan bersih dan rapi. Tersedia juga toilet portable dan tempat untuk bermain anak anak."
"1523267074-1391","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Tempat hiburan keluarga yg murah meriah,bagus ada air mancur yg dinyalakan pada jam2 tertentu.anak2 pasti suka..selain itu juga ada tmp bermain untuk anak juga"
"1523267074-1561","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Aku digunakan untuk melihat ini sebagai yang menawan, namun ladah. Tapi setelah renovasi yang dilakukan oleh kota, alun-alun yang sekarang menjadi ikon dan luar ruangan yang indah di malang.
Hanya lewat, tapi aku yakin jika orang dapat tetap bersih, dan terpelihara dengan baik, ini akan...Selengkapnya"
"1523267074-1372","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Temptnya bagus, nyaman, asri dan ramai tentunya. Namun sayang sudah tak seperti dahulu suasana sekitarnya. Yah mungkin krn pembangunan daerahnya yg cukup pesat kali ya jadi disini modelnya sudah dipartisi beberapa taman dan penataan ulang pedagang2nya. So far so good lah ya.."
"1523267074-1552","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Saya suka taman ini hanya di sore hari, kombinasi antara matahari terbenam langit, masjid dan gereja, membuat pemandangan yang sangat bagus dan santai, banyak orang yang mulai berdoa dan taman semakin sedikit cukup bagi saya ini adalah waktu yang tepat untuk hanya duduk dan menikmati...Selengkapnya"
"1523267074-1361","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Salah satu tempat hiburan bagi seluruh anggota keluarga, yang wajib didatangi pada saat kita berkunjung ke kota Malang.
Bagi orang tua, dapat bersantai menggelar tikar di rerumputan yang ada sambil berbincang bersama keluarga.
Bagi anak-anak kecil, dapat bermain (prosotan, ayunan, dll) di area bermain anak...Selengkapnya"
"1523267074-1501","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Salah satu tempat berkumpulnya warga malang diakhir pekan. Alun2 tempatnya sangat strategis di pusat kota malang, yang mana di sekitarnya terdapat pusat perbelanjaan dan mesjid agung sehingga keberadaan alun2 sangat ramai dgn hilir mudik warga. Saya pernah tinggal beberapa thn di Malang sehingga di kunjungan...Selengkapnya"
"1523267074-1403","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun-alun berada dekat pasar. Sehingga kalau kita membeli makanan atau minuman bisa duduk sambil makan,
Seyuk.. ya lumayan bagus"
"1523267074-1328","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Tempatnya biasa saja,seprti alun alun di kota lain. Karena ada tulisan besar alun alun kota malang,jadi wajib selfie saja"
"1523267074-1329","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Tempat lumayan bersih, enak untuk santai dan bercengkrama bersama keluarga. Tempat ini di rekomendasikan untuk wisata murah meriah"
"1523267074-1360","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun-Alun kota malang adalah tempat saya dan teman-teman cari pokemon bersama, disini kita bisa berolahraga, kumpul-kumpul dengan teman biaya sangat murah, tapi ya bawa makanan sendiri"
"1523267074-1513","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun-alun kota dengan pemandangan seperti layaknya alun-alun kota yang lain. Keriuhan lalu lintas, mesjid agung di salah satu sisi, dan mall di sisi yang lain. Tapi ada pemandangan yang berbeda di alun-alun ini. Air mancur berdansa. Ya! Air mancur yang berlenggak lenggok sesuai irama lagu,...Selengkapnya"
"1523267074-1310","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Karena menginap di tengah kota jadi menyempatkan diri main ke alun-alun kota malang.
Tempatnya luas, bersih dan ramah anak. Ada pertunjukan air mancur di tengah alun-alun yang sudah terjadwal.
Ada fasilitas gym dan playground anak. Disamping alun2 ada banyak sekali wisata kuliner.
Mulai dari sempol...Selengkapnya"
"1523267074-1350","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","sangat senang berjalan-jalan di alun-alun kota malang, karena banyak tempat untuk berfoto-foto dan banyak pilihan untuk berbelanja disekitar alun-alun. alun-alun kota malang dekat dengan pasar besar, mall-mall dan restaurant yang legenda sekali di malang."
"1523267074-1358","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Cocok untuk bersantai bersama keluarga sambil menikmati suasana pagi maupun sore hari di Kota Malang. Pedangan tidak boleh masuk ke area ini dan membuat tempat ini terlihat rapi"
"1523267074-1325","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun2 Malang sangat cantik. Tertata rapi . Ada play ground khusus anak2. Ada spot foto yang keren. Dekat masjid , ramayana, penjual makanan, dll. Desain yang indah dan cantik."
"1523267074-1533","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Kota Malang kami dirawat dengan baik, tempat umum yang indah dan terawat. Ini belum tentu layak membuat kunjungan khusus ke Square tapi bagus untuk melihat jika mungkin."
"1523267074-1495","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Sebagai Pusat kota Malang, alun alun ini menyuguhkan sarana wisata gratis untuk keluarga. Areanya lumayan luas namun kurang sarana yang menarik sebagai taman kota"
"1523267074-1395","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Belum pas rasanya jika ke Malang tapi belum mampir ke Alun-Alunnya. Alun-Alun yang nyaman dan sejuk dekat banget dengan Masjid Agung Jami Malang."
"1523267074-1458","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Bersih, hijau dan rapi. dekat dengan masjid Jami Malang, pendopo kabupaten malang, kantor pos dan pusat perbelanjaan. terdapat tempat bermain anak, jogging trak atau sekedar tempat duduk untuk berdiam diri."
"1523267074-1520","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Merupakan suatu icon kota dingin di jawa timur ini, malang. terlihat hijau dan bersih, sehingga sangat nyaman sebagai tempat bersantai segala usia."
"1523267074-1448","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Udara sejuk, banyak pohon rindang, dan rumput yang dikelola rapi. Alun alun Malang begitu indah untuk bersantai, dengan keluarga, atau dengan pacar. Recommended laah"
"1523267074-1317","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Tempat yang tepat untuk bermain bersama anak. Selain tempatnya yang strategis, tempat ini luas dan mempunyai playground yang sangat disukai anak-anak. Disediakan juga alat olahraga bagi orang dewasa. Ada juga lahan luas yang bisa digunakan untuk tempat bermain bola bagi anak-anak"
"1523267074-1456","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Menyempatkan diri ke alun-alun di pagi hari, saya menemukan banyak orang berolahraga pagi di udara yang cukup sejuk. Lalu lintas sekelilingnya sibuk, namun taman cukup nyaman untuk jalan pagi. Tidak ada fasilitas parkir kendaraan."
"1523267074-1510","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","ketika ikon dari kota malang ini dibuka lagi setelah sekian lama direnovasi agar lebih bersih tertib dan mengundang banyak warga malang untuk berkunjung, dan tentu saja masyarakat kota malang sangat antusias saat renovasi telah selesai. yang kurang dari wahana ini yaitu pengawas, karna itu sangat...Selengkapnya"
"1523267074-1497","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun-alun kota Malang saat ini sudah sangat indah sekali saat ini, setelah diadakan pembenahan disana-sini. Toilet umumnya juga bersih. Alun-alun Malang saat ini sudah tertata sangat rapi dan lebih baik. Cocok untuk pembelajaran kepada anak-anak dan adik-adik kita untuk lebih peduli dengan alam dan kebersihan....Selengkapnya"
"1523267074-1409","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun-alun malang telah berubah dari alun-alun kota yang kotor dan kumuh berubah menjadi alun-alun yang bersih rapi dan asri yang dilengkapi dengan bangku-bangku taman untuk duduk dan ada juga tempat rekreasi atau taman bermain anak, secara keseluruhan taman ini adalah tempat yang sangat bagus untuk...Selengkapnya"
"1523267074-1312","https://www.tripadvisor.co.id/Attraction_Review-g297710-d8555945-Reviews-Malang_City_Square-Malang_East_Java_Java.html","Alun-alun Malang berada di pusat kota depan masjid Jami dan juga depan gereja GPIB yang sudah direnovasi menjadi taman bermain dan tempat hiburan keluarga tanpa bayar, ada air mancur, ada tempat mainan untuk anak-anak, dan ada burung merpati yang lucu dan dapat diajak bermain, area...Selengkapnya"
